1721437006430196, 42.1001, -0.39999986
1721437006480224, 42.0801, -1.9999999
1721437006530193, 41.980103, -3.6
1721437006580194, 41.800102, -5.2
1721437006630196, 41.540104, -6.7999997
1721437006680186, 41.200104, -8.4
1721437006730197, 41.0001, -1.6
1721437006780192, 41.3801, 6
1721437006830222, 41.6801, 4.4
1721437006880202, 41.9001, 2.8000002
1721437006930192, 42.0401, 1.2000002
1721437006980195, 42.1001, -0.39999986
1721437007030193, 42.0801, -1.9999999
1721437007080192, 41.980103, -3.6
1721437007130192, 41.800102, -5.2
1721437007180192, 41.540104, -6.7999997
1721437007230221, 41.200104, -8.4
1721437007280200, 41.0001, -1.6
1721437007330196, 41.3801, 6
1721437007380195, 41.6801, 4.4
1721437007430190, 41.9001, 2.8000002
1721437007480194, 42.0401, 1.2000002
1721437007530191, 42.1001, -0.39999986
1721437007580196, 42.0801, -1.9999999
1721437007630229, 41.980103, -3.6
1721437007680194, 41.800102, -5.2
1721437007730199, 41.540104, -6.7999997
1721437007780197, 41.200104, -8.4
1721437007830201, 41.0001, -1.6
1721437007880198, 41.3801, 6
1721437007930197, 41.6801, 4.4
1721437007980195, 41.9001, 2.8000002
1721437008030197, 42.0401, 1.2000002
1721437008080197, 42.1001, -0.39999986
1721437008130206, 42.0801, -1.9999999
1721437008180263, 41.980103, -3.6
1721437008230205, 41.800102, -5.2
1721437008280204, 41.540104, -6.7999997
1721437008330197, 41.200104, -8.4
1721437008380195, 41.0001, -1.6
1721437008430200, 41.3801, 6
1721437008480259, 41.6801, 4.4
1721437008530195, 41.9001, 2.8000002
1721437008580205, 42.0401, 1.2000002
1721437008630205, 42.1001, -0.39999986
1721437008680210, 42.0801, -1.9999999
1721437008730190, 41.980103, -3.6
1721437008780192, 41.800102, -5.2
1721437008830195, 41.540104, -6.7999997
1721437008880195, 41.200104, -8.4
1721437008930189, 41.0001, -1.6
1721437008980193, 41.3801, 6
1721437009030189, 41.6801, 4.4
1721437009080200, 41.9001, 2.8000002
1721437009130209, 42.0401, 1.2000002
1721437009180200, 42.1001, -0.39999986
1721437009230190, 42.0801, -1.9999999
1721437009280194, 41.980103, -3.6
1721437009330189, 41.800102, -5.2
1721437009380195, 41.540104, -6.7999997
1721437009430190, 41.200104, -8.4
1721437009480193, 41.0001, -1.6
1721437009530190, 41.3801, 6
1721437009580189, 41.6801, 4.4
1721437009630193, 41.9001, 2.8000002
1721437009680189, 42.0401, 1.2000002
1721437009730193, 42.1001, -0.39999986
1721437009780194, 42.0801, -1.9999999
1721437009830208, 41.980103, -3.6
1721437009880191, 41.800102, -5.2
1721437009930194, 41.540104, -6.7999997
1721437009980194, 41.200104, -8.4
1721437010030202, 41.0001, -1.6
1721437010080196, 41.3801, 6
1721437010130207, 41.6801, 4.4
1721437010180224, 41.9001, 2.8000002
1721437010230193, 42.0401, 1.2000002
1721437010280190, 42.1001, -0.39999986
1721437010330192, 42.0801, -1.9999999
1721437010380188, 41.980103, -3.6
1721437010430191, 41.800102, -5.2
1721437010480191, 41.540104, -6.7999997
1721437010530191, 41.200104, -8.4
1721437010580195, 41.0001, -1.6
1721437010630195, 41.3801, 6
1721437010680201, 41.6801, 4.4
1721437010730189, 41.9001, 2.8000002
1721437010780189, 42.0401, 1.2000002
1721437010830190, 42.1001, -0.39999986
1721437010880174, 42.0801, -1.9999999
1721437010930192, 41.980103, -3.6
1721437010980187, 41.800102, -5.2
1721437011030190, 41.540104, -6.7999997
1721437011080193, 41.200104, -8.4
1721437011130187, 41.0001, -1.6
1721437011180199, 41.3801, 6
1721437011230193, 41.6801, 4.4
1721437011280192, 41.9001, 2.8000002
1721437011330196, 42.0401, 1.2000002
1721437011380205, 42.1001, -0.39999986
1721437011430200, 42.0801, -1.9999999
1721437011480189, 41.980103, -3.6
1721437011530192, 41.800102, -5.2
1721437011580188, 41.540104, -6.7999997
1721437011630192, 41.200104, -8.4
1721437011680192, 41.0001, -1.6
1721437011730196, 41.3801, 6
1721437011780192, 41.6801, 4.4
1721437011830194, 41.9001, 2.8000002
1721437011880253, 42.0401, 1.2000002
1721437011930258, 42.1001, -0.39999986
1721437011980243, 42.0801, -1.9999999
1721437012030242, 41.980103, -3.6
1721437012080196, 41.800102, -5.2
1721437012130192, 41.540104, -6.7999997
1721437012180190, 41.200104, -8.4
1721437012230192, 41.0001, -1.6
1721437012280282, 41.3801, 6
1721437012330191, 41.6801, 4.4
1721437012380279, 41.9001, 2.8000002
1721437012430194, 42.0401, 1.2000002
1721437012480192, 42.1001, -0.39999986
1721437012530193, 42.0801, -1.9999999
1721437012580185, 41.980103, -3.6
1721437012630190, 41.800102, -5.2
1721437012680190, 41.540104, -6.7999997
1721437012730190, 41.200104, -8.4
1721437012780189, 41.0001, -1.6
1721437012830190, 41.3801, 6
1721437012880188, 41.6801, 4.4
1721437012930188, 41.9001, 2.8000002
1721437012980192, 42.0401, 1.2000002
1721437013030188, 42.1001, -0.39999986
1721437013080190, 42.0801, -1.9999999
1721437013130188, 41.980103, -3.6
1721437013180190, 41.800102, -5.2
1721437013230189, 41.540104, -6.7999997
1721437013280188, 41.200104, -8.4
1721437013330193, 41.0001, -1.6
1721437013380198, 41.3801, 6
1721437013430256, 41.6801, 4.4
1721437013480194, 41.9001, 2.8000002
1721437013530238, 42.0401, 1.2000002
1721437013580238, 42.1001, -0.39999986
1721437013630238, 42.0801, -1.9999999
1721437013680241, 41.980103, -3.6
1721437013730243, 41.800102, -5.2
1721437013780263, 41.540104, -6.7999997
1721437013830243, 41.200104, -8.4
1721437013880248, 41.0001, -1.6
1721437013930252, 41.3801, 6
1721437013980252, 41.6801, 4.4
1721437014030250, 41.9001, 2.8000002
1721437014080240, 42.0401, 1.2000002
1721437014130240, 42.1001, -0.39999986
1721437014180248, 42.0801, -1.9999999
1721437014230195, 41.980103, -3.6
1721437014280191, 41.800102, -5.2
1721437014330206, 41.540104, -6.7999997
1721437014380192, 41.200104, -8.4
1721437014430191, 41.0001, -1.6
1721437014480193, 41.3801, 6
1721437014530198, 41.6801, 4.4
1721437014580191, 41.9001, 2.8000002
1721437014630195, 42.0401, 1.2000002
1721437014680193, 42.1001, -0.39999986
1721437014730260, 42.0801, -1.9999999
1721437014780256, 41.980103, -3.6
1721437014830258, 41.800102, -5.2
1721437014880204, 41.540104, -6.7999997
1721437014930188, 41.200104, -8.4
1721437014980202, 41.0001, -1.6
1721437015030263, 41.3801, 6
1721437015080284, 41.6801, 4.4
1721437015130199, 41.9001, 2.8000002
1721437015180190, 42.0401, 1.2000002
1721437015230193, 42.1001, -0.39999986
1721437015280190, 42.0801, -1.9999999
1721437015330199, 41.980103, -3.6
1721437015380197, 41.800102, -5.2
1721437015430196, 41.540104, -6.7999997
1721437015480194, 41.200104, -8.4
1721437015530195, 41.0001, -1.6
1721437015580205, 41.3801, 6
1721437015630197, 41.6801, 4.4
1721437015680192, 41.9001, 2.8000002
1721437015730195, 42.0401, 1.2000002
1721437015780192, 42.1001, -0.39999986
1721437015830199, 42.0801, -1.9999999
1721437015880193, 41.980103, -3.6
1721437015930196, 41.800102, -5.2
1721437015980195, 41.540104, -6.7999997
1721437016030192, 41.200104, -8.4
1721437016080197, 41.0001, -1.6
1721437016130193, 41.3801, 6
1721437016180194, 41.6801, 4.4
1721437016230197, 41.9001, 2.8000002
1721437016280192, 42.0401, 1.2000002
1721437016330195, 42.1001, -0.39999986
1721437016380196, 42.0801, -1.9999999
1721437016430200, 41.980103, -3.6
1721437016480197, 41.800102, -5.2
1721437016530199, 41.540104, -6.7999997
1721437016580196, 41.200104, -8.4
1721437016630199, 41.0001, -1.6
1721437016680199, 41.3801, 6
1721437016730226, 41.6801, 4.4
1721437016780201, 41.9001, 2.8000002
1721437016830205, 42.0401, 1.2000002
1721437016880205, 42.1001, -0.39999986
1721437016930201, 42.0801, -1.9999999
1721437016980198, 41.980103, -3.6
1721437017030198, 41.800102, -5.2
1721437017080201, 41.540104, -6.7999997
1721437017130198, 41.200104, -8.4
1721437017180200, 41.0001, -1.6
1721437017230199, 41.3801, 6
1721437017280199, 41.6801, 4.4
1721437017330202, 41.9001, 2.8000002
1721437017380196, 42.0401, 1.2000002
1721437017430199, 42.1001, -0.39999986
1721437017480197, 42.0801, -1.9999999
1721437017530195, 41.980103, -3.6
1721437017580246, 41.800102, -5.2
1721437017630254, 41.540104, -6.7999997
1721437017680198, 41.200104, -8.4
1721437017730201, 41.0001, -1.6
1721437017780198, 41.3801, 6
1721437017830209, 41.6801, 4.4
1721437017880199, 41.9001, 2.8000002
1721437017930194, 42.0401, 1.2000002
1721437017980195, 42.1001, -0.39999986
1721437018030194, 42.0801, -1.9999999
1721437018080203, 41.980103, -3.6
1721437018130192, 41.800102, -5.2
1721437018180193, 41.540104, -6.7999997
1721437018230198, 41.200104, -8.4
1721437018280195, 41.0001, -1.6
1721437018330201, 41.3801, 6
1721437018380194, 41.6801, 4.4
1721437018430194, 41.9001, 2.8000002
1721437018480192, 42.0401, 1.2000002
1721437018530190, 42.1001, -0.39999986
1721437018580193, 42.0801, -1.9999999
1721437018630200, 41.980103, -3.6
1721437018680199, 41.800102, -5.2
1721437018730203, 41.540104, -6.7999997
1721437018780197, 41.200104, -8.4
1721437018830207, 41.0001, -1.6
1721437018880198, 41.3801, 6
1721437018930197, 41.6801, 4.4
1721437018980207, 41.9001, 2.8000002
1721437019030198, 42.0401, 1.2000002
1721437019080201, 42.1001, -0.39999986
1721437019130204, 42.0801, -1.9999999
1721437019180205, 41.980103, -3.6
1721437019230200, 41.800102, -5.2
1721437019280203, 41.540104, -6.7999997
1721437019330206, 41.200104, -8.4
1721437019380201, 41.0001, -1.6
1721437019430203, 41.3801, 6
1721437019480208, 41.6801, 4.4
1721437019530198, 41.9001, 2.8000002
1721437019580197, 42.0401, 1.2000002
1721437019630196, 42.1001, -0.39999986
1721437019680197, 42.0801, -1.9999999
1721437019730195, 41.980103, -3.6
1721437019780193, 41.800102, -5.2
1721437019830243, 41.540104, -6.7999997
1721437019880203, 41.200104, -8.4
1721437019930196, 41.0001, -1.6
1721437019980184, 41.3801, 6
1721437020030192, 41.6801, 4.4
1721437020080193, 41.9001, 2.8000002
1721437020130232, 42.0401, 1.2000002
1721437020180195, 42.1001, -0.39999986
1721437020230195, 42.0801, -1.9999999
1721437020280205, 41.980103, -3.6
1721437020330191, 41.800102, -5.2
1721437020380198, 41.540104, -6.7999997
1721437020430192, 41.200104, -8.4
1721437020480194, 41.0001, -1.6
1721437020530189, 41.3801, 6
1721437020580190, 41.6801, 4.4
1721437020630193, 41.9001, 2.8000002
1721437020680188, 42.0401, 1.2000002
1721437020730189, 42.1001, -0.39999986
1721437020780189, 42.0801, -1.9999999
1721437020830191, 41.980103, -3.6
1721437020880189, 41.800102, -5.2
1721437020930187, 41.540104, -6.7999997
1721437020980187, 41.200104, -8.4
1721437021030189, 41.0001, -1.6
1721437021080193, 41.3801, 6
1721437021130195, 41.6801, 4.4
1721437021180191, 41.9001, 2.8000002
1721437021230189, 42.0401, 1.2000002
1721437021280189, 42.1001, -0.39999986
1721437021330190, 42.0801, -1.9999999
1721437021380198, 41.980103, -3.6
1721437021430192, 41.800102, -5.2
1721437021480189, 41.540104, -6.7999997
1721437021530191, 41.200104, -8.4
1721437021580193, 41.0001, -1.6
1721437021630189, 41.3801, 6
1721437021680191, 41.6801, 4.4
1721437021730190, 41.9001, 2.8000002
1721437021780197, 42.0401, 1.2000002
1721437021830194, 42.1001, -0.39999986
1721437021880246, 42.0801, -1.9999999
1721437021930250, 41.980103, -3.6
1721437021980198, 41.800102, -5.2
1721437022030190, 41.540104, -6.7999997
1721437022080191, 41.200104, -8.4
1721437022130248, 41.0001, -1.6
1721437022180240, 41.3801, 6
1721437022230193, 41.6801, 4.4
1721437022280186, 41.9001, 2.8000002
1721437022330192, 42.0401, 1.2000002
1721437022380194, 42.1001, -0.39999986
1721437022430191, 42.0801, -1.9999999
1721437022480196, 41.980103, -3.6
1721437022530202, 41.800102, -5.2
1721437022580250, 41.540104, -6.7999997
1721437022630194, 41.200104, -8.4
1721437022680195, 41.0001, -1.6
1721437022730197, 41.3801, 6
1721437022780253, 41.6801, 4.4
1721437022830259, 41.9001, 2.8000002
1721437022880236, 42.0401, 1.2000002
1721437022930244, 42.1001, -0.39999986
1721437022980191, 42.0801, -1.9999999
1721437023030187, 41.980103, -3.6
1721437023080189, 41.800102, -5.2
1721437023130189, 41.540104, -6.7999997
1721437023180189, 41.200104, -8.4
1721437023230189, 41.0001, -1.6
1721437023280188, 41.3801, 6
1721437023330194, 41.6801, 4.4
1721437023380188, 41.9001, 2.8000002
1721437023430188, 42.0401, 1.2000002
1721437023480190, 42.1001, -0.39999986
1721437023530189, 42.0801, -1.9999999
1721437023580189, 41.980103, -3.6
1721437023630190, 41.800102, -5.2
1721437023680189, 41.540104, -6.7999997
1721437023730190, 41.200104, -8.4
1721437023780190, 41.0001, -1.6
1721437023830255, 41.3801, 6
1721437023880242, 41.6801, 4.4
1721437023930190, 41.9001, 2.8000002
1721437023980198, 42.0401, 1.2000002
1721437024030195, 42.1001, -0.39999986
1721437024080189, 42.0801, -1.9999999
1721437024130192, 41.980103, -3.6
1721437024180191, 41.800102, -5.2
1721437024230192, 41.540104, -6.7999997
1721437024280189, 41.200104, -8.4
1721437024330188, 41.0001, -1.6
1721437024380192, 41.3801, 6
1721437024430194, 41.6801, 4.4
1721437024480193, 41.9001, 2.8000002
1721437024530251, 42.0401, 1.2000002
1721437024580192, 42.1001, -0.39999986
1721437024630187, 42.0801, -1.9999999
